Accident_Date,Accident_Time,LATITUDE,LONGITUDE,AStreet,BStreet,FatalInjuries,MajorInjuries,Involving,Nearest_Intersection,SPD,LEN,ACC,VOL,F85th,LOCAL,F50th,Precip,Air max,min,obs,Accident
2/1/13,9,37.3398608,-121.8953031,JULIAN ST,MARKET ST,0,0,0,JULIAN ST & MARKET ST,25,1300,199,7600,31,0,25,0.02,61,43,52,0
11/5/16,14,37.2938456,-122.0236768,BLANEY AV,PROSPECT RD,0,0,0,BLANEY AV & PROSPECT RD,30,4750,4,3900,33,0,29.5,0,69,48,58.5,0
5/14/15,16,37.2802166,-121.9317592,DRY CREEK RD,BASCOM AV,0,0,0,DRY CREEK RD & BASCOM AV,25,10520,12,1850,29.7,0,28.3,0,75,52,63.5,0
8/14/13,12,37.2944361,-121.9136179,HAMILTON AV,MERIDIAN AV,0,0,0,HAMILTON AV & MERIDIAN AV,35,2700,24,14550,38,0,35,0,82,59,70.5,0
6/6/13,14,37.261921,-121.921139,HILLSDALE AV,CAMDEN AV,0,0,0,HILLSDALE AV & CAMDEN AV,40,2350,20,19700,41.5,0,37.5,0.01,76,55,65.5,0
6/6/13,11,37.3278842,-121.8395005,HAVANA DR,MIDFILED AV,0,0,0,HAVANA DR & MIDFILED AV,25,1850,6,4250,28,0,24.5,0.01,76,55,65.5,0
12/7/17,16,37.2589744,-121.8194021,EDENVALE AV,CHYNOWETH AV,0,0,0,EDENVALE AV & CHYNOWETH AV,30,2200,2,3650,34,0,32,0.08,61,44,52.5,0
12/7/17,14,37.4036297,-121.987492,TASMAN DR,WEST CITY LIMIT,0,0,0,TASMAN DR & WEST CITY LIMIT,35,5000,15,13600,39.5,0,36,0.08,61,44,52.5,0
1/24/14,4,37.3788219,-121.8518419,MABURY RD,CAPITOL AV,0,0,0,MABURY RD & CAPITOL AV,35,3400,16,10250,39,0,36,0.19,60,43,51.5,0
4/21/15,3,37.2960774,-121.7850024,YERBA BUENA RD,SILVER CREEK VALLEY RD,0,0,0,YERBA BUENA RD & SILVER CREEK VALLEY RD,45,3740,26,25700,48,0,43.5,0.04,72,51,61.5,0
4/21/15,16,37.3968127,-121.8717374,HOSTETTER RD,CAPITOL AV,0,0,0,HOSTETTER RD & CAPITOL AV,35,7300,28,14300,39.5,0,35.5,0.04,72,51,61.5,0
3/14/13,17,37.3438629,-121.8743542,SEVENTEENTH ST,SANTA CLARA ST,0,0,0,SEVENTEENTH ST & SANTA CLARA ST,25,7300,21,2600,29.7,0,27,0.04,66,47,56.5,0
3/14/13,7,37.3867108,-121.8319036,GOLF DR (L),TOYON  AV,0,0,0,GOLF DR (L) & TOYON  AV,25,1980,3,1500,35,1,25,0.04,66,47,56.5,0
1/1/17,20,37.3668062,-121.8694729,MABURY RD,KING RD,0,0,0,MABURY RD & KING RD,40,6650,32,12400,41.5,0,38,0.15,58,42,50,0
12/9/15,14,37.2570987,-121.793105,COYOTE RD,SILVER CREEK VALLEY RD,0,0,0,COYOTE RD & SILVER CREEK VALLEY RD,35,9900,12,8700,37.5,0,34.5,0.08,61,44,52.5,0
8/5/14,7,37.3101209,-122.0105367,HYDE AV (L),BOLLINGER RD,0,0,0,HYDE AV (L) & BOLLINGER RD,25,3200,5,1900,30,1,25,0,82,58,70,0
8/5/14,5,37.3319107,-121.9038604,SANTA CLARA ST,STOCKTON AV,0,0,0,SANTA CLARA ST & STOCKTON AV,30,2250,25,16950,34,0,30,0,82,58,70,0
8/8/17,12,37.2267861,-121.7768451,SANTA TERESA BL,BERNAL RD,0,0,0,SANTA TERESA BL & BERNAL RD,45,9000,45,17100,47.5,0,43.3,0,85,60,72.5,0
10/5/13,2,37.2300476,-121.7935535,PURPLE HILLS DR,SAN ANSELMO WY,0,0,0,PURPLE HILLS DR & SAN ANSELMO WY,25,2290,0,500,28,0,24.5,0.01,78,54,66,0
8/8/15,5,37.2616794,-121.9314241,UNION AV,CAMDEN AV,0,0,0,UNION AV & CAMDEN AV,35,4800,22,17500,38.5,0,35,0,85,60,72.5,0
12/11/14,9,37.2960774,-121.7850024,YERBA BUENA RD,SILVER CREEK VALLEY RD,0,0,0,YERBA BUENA RD & SILVER CREEK VALLEY RD,45,3740,26,25700,48,0,43.5,0.1,59,44,51.5,0
2/7/17,2,37.3944754,-121.8884696,QUME DR,COMMERCE DR,0,0,0,QUME DR & COMMERCE DR,35,2330,0,1700,39,0,34,0.11,61,45,53,0
4/22/14,10,37.365241,-121.850014,JACKSON AV,McKEE RD,0,0,0,JACKSON AV & McKEE RD,35,7530,49,15150,38.5,0,35,0.03,73,51,62,0
7/3/14,17,37.2944271,-121.9317945,BASCOM AV,HAMILTON AV,0,0,0,BASCOM AV & HAMILTON AV,35,6000,52,22150,39,0,35.5,0,82,58,70,0
7/3/14,21,37.2602948,-121.854608,CHYNOWETH AV,NEW WORLD DR,0,0,0,CHYNOWETH AV & NEW WORLD DR,30,2150,3,2900,34,0,31,0,82,58,70,0
3/10/17,13,37.368711,-121.8449428,McKEE RD,US 101,0,0,0,McKEE RD & US 101,35,2100,103,31700,37,0,33,0.17,66,47,56.5,0
3/8/17,13,37.2326407,-121.7721442,SAN IGNACIO AV,BERNAL RD,0,0,0,SAN IGNACIO AV & BERNAL RD,40,1850,6,17600,42,0,36,0.05,66,46,56,0
10/4/16,20,37.3208766,-121.9111988,AUZERAIS AV,RACE ST,0,0,0,AUZERAIS AV & RACE ST,25,5950,34,5250,28.5,0,24.5,0.02,77,55,66,0
4/3/16,7,37.2506605,-121.8713791,SANCHEZ DR,BLOSSOM HILL RD,0,0,0,SANCHEZ DR & BLOSSOM HILL RD,35,1880,1,5550,39,0,35.5,0.08,68,48,58,0
6/16/13,17,37.3387899,-121.891369,ST JAMES ST,FOURTH ST,0,0,0,ST JAMES ST & FOURTH ST,25,5050,51,5150,28.5,0,25,0.03,81,56,68.5,0
5/20/17,4,37.3309086,-121.8885359,MARKET ST,SAN CARLOS ST,0,0,0,MARKET ST & SAN CARLOS ST,25,3900,95,24300,30,0,25.5,0.01,76,54,65,0
7/8/14,18,37.2802166,-121.9317592,DRY CREEK RD,BASCOM AV,0,0,0,DRY CREEK RD & BASCOM AV,25,10520,12,1850,29.7,0,28.3,0,84,57,70.5,0
6/28/13,18,37.2278136,-121.7991783,CAMINO VERDE DR,CURIE DR,0,0,0,CAMINO VERDE DR & CURIE DR,25,3550,10,2900,30,0,27.5,0,81,58,69.5,0
11/28/13,2,37.36342,-121.9128779,SONORA AV (L),GUADALUPE PW,0,0,0,SONORA AV (L) & GUADALUPE PW,25,1760,2,4000,31,1,25,0.08,60,43,51.5,0
11/28/13,15,37.3905034,-121.8595982,OHLONE DR (L),CAPITOL AV,0,0,0,OHLONE DR (L) & CAPITOL AV,30,1850,9,3250,33,1,29,0.08,60,43,51.5,0
9/8/17,6,37.2805049,-121.8887318,COTTLE AV,KOCH LN,0,0,0,COTTLE AV & KOCH LN,25,6400,1,1850,29.8,0,26.8,0.01,83,57,70,0
9/18/17,9,37.2278813,-121.8037533,CURIE DR,COTTLE RD,0,0,0,CURIE DR & COTTLE RD,30,3760,0,1850,33,0,29,0,80,58,69,0
7/2/15,16,37.2601844,-121.8546273,CHYNOWETH AV,750' W/O DUESENBERG DR,0,0,0,CHYNOWETH AV & 750' W/O DUESENBERG DR,30,3400,6,3250,33.5,0,29,0,83,59,71,0
1/27/16,12,37.267871,-121.9046548,MERIDIAN AV,HILLSDALE AV,0,0,0,MERIDIAN AV & HILLSDALE AV,35,7300,54,24050,39.5,0,37,0.18,60,44,52,0
4/6/15,9,37.3620725,-121.9190371,AIRPORT BL,SKYPORT DR,0,0,0,AIRPORT BL & SKYPORT DR,35,4200,7,16000,39,0,36,0.03,69,49,59,0
6/17/13,23,37.3128245,-121.8791045,VINE ST,ALMA AV,0,0,0,VINE ST & ALMA AV,30,4900,42,7050,32.7,0,30.3,0,81,56,68.5,0
2/26/16,21,37.3195534,-121.8767483,SECOND ST,HUMBOLDT ST,0,0,0,SECOND ST & HUMBOLDT ST,30,3575,32,4900,34,0,30,0.08,64,46,55,0
10/10/13,7,37.2431887,-121.8895305,MERIDIAN AV,BLOSSOM HILL RD,0,0,0,MERIDIAN AV & BLOSSOM HILL RD,35,5200,17,21000,37.7,0,33.7,0.03,77,53,65,0
12/14/16,19,37.2883241,-121.9057206,DRY CREEK RD (SCHOOL ZONE),CHERRY AV,0,0,0,DRY CREEK RD (SCHOOL ZONE) & CHERRY AV,15,1350,2,2100,16.5,0,15,0.13,58,44,51,0
3/16/17,7,37.265039,-121.940304,CRYSTAL SPRINGS DR (L),CAMDEN AV,0,0,0,CRYSTAL SPRINGS DR (L) & CAMDEN AV,25,4325,4,650,39,1,25,0.06,67,48,57.5,0
7/3/15,17,37.292345,-121.880227,CURTNER AV,ALMADEN RD,0,0,0,CURTNER AV & ALMADEN RD,40,7150,199,30600,42,0,38,0,82,58,70,0
1/25/17,17,37.2589165,-121.8103055,SHENADO PL (L),CHYNOWETH AV,0,0,0,SHENADO PL (L) & CHYNOWETH AV,30,950,2,4000,37,1,30,0.09,60,43,51.5,0
6/1/17,22,37.3124428,-121.9039513,LINCOLN AV,COE AV,0,0,0,LINCOLN AV & COE AV,35,5400,19,9900,38,0,34.5,0,81,56,68.5,0
11/24/17,6,37.3397101,-121.8899066,THIRD ST,JULIAN ST,0,0,0,THIRD ST & JULIAN ST,30,5615,178,9059,30.5,0,30,0.09,61,44,52.5,0
9/12/17,10,37.3474486,-121.8975432,SECOND ST,JACKSON ST,0,0,0,SECOND ST & JACKSON ST,25,914,4,2950,29,0,26,0,81,57,69,0
7/9/15,2,37.3273665,-121.9502301,FOREST AV,WINCHESTER BL,0,0,0,FOREST AV & WINCHESTER BL,35,5275,19,12200,38,0,34.5,0,83,58,70.5,0
9/9/14,20,37.3376555,-121.8188095,CUNNINGHAM AV,CAPITOL EX,0,0,0,CUNNINGHAM AV & CAPITOL EX,35,3520,9,4100,38.5,0,35,0.01,80,57,68.5,0
9/9/14,20,37.1909291,-121.7498123,MONTEREY RD,BAILEY AV,0,0,0,MONTEREY RD & BAILEY AV,55,28000,79,15150,57.8,0,51.3,0.01,80,57,68.5,0
9/9/14,4,37.2944361,-121.9136179,HAMILTON AV,MERIDIAN AV,0,0,0,HAMILTON AV & MERIDIAN AV,35,2700,24,14550,38,0,35,0.01,80,57,68.5,0
8/23/14,18,37.3329548,-121.8676652,MARGARET WY (L),FIFTH ST,0,0,0,MARGARET WY (L) & FIFTH ST,25,800,12,5100,34,1,25,0,82,58,70,0
5/2/16,4,37.3374044,-121.9501943,NEWHALL ST,WINCHESTER BL,0,0,0,NEWHALL ST & WINCHESTER BL,35,3000,11,9980,38.5,0,35,0.02,73,52,62.5,0
1/12/17,19,37.3113817,-121.8688248,PHELAN AV,MONTEREY RD,0,0,0,PHELAN AV & MONTEREY RD,25,4830,19,7950,29.5,0,26.5,0.09,58,41,49.5,0
2/22/14,14,37.2081931,-121.8689523,ECHO VALLEY DR,HILLCREST DR,0,0,0,ECHO VALLEY DR & HILLCREST DR,25,3350,1,650,29,0,26,0.08,64,46,55,0
11/10/16,5,37.3652228,-121.916993,TECHNOLOGY DR,SKYPORT DR,0,0,0,TECHNOLOGY DR & SKYPORT DR,35,2200,8,10400,38,0,33,0.13,66,49,57.5,0
5/27/13,4,37.3387899,-121.891369,ST JAMES ST,FOURTH ST,0,0,0,ST JAMES ST & FOURTH ST,25,5050,51,5150,28.5,0,25,0.06,75,55,65,0
3/11/16,8,37.3359996,-121.8775357,SAN CARLOS ST,TENTH ST,0,0,0,SAN CARLOS ST & TENTH ST,25,2260,10,2700,27.5,0,23.5,0.05,67,47,57,0
6/1/16,14,37.2784989,-121.8782507,FOXWORTHY AV,OLD ALMADEN RD,0,0,0,FOXWORTHY AV & OLD ALMADEN RD,35,1950,14,10100,38,0,34,0,81,56,68.5,0
2/12/16,7,37.365241,-121.850014,JACKSON AV,McKEE RD,0,0,0,JACKSON AV & McKEE RD,35,7530,49,15150,38.5,0,35,0.15,63,45,54,0
1/8/14,6,37.261921,-121.921139,HILLSDALE AV,CAMDEN AV,0,0,0,HILLSDALE AV & CAMDEN AV,40,2350,20,19700,41.5,0,37.5,0.03,59,43,51,0
8/28/14,0,37.3140207,-121.791719,WHITE RD,ABORN RD,0,0,0,WHITE RD & ABORN RD,40,10990,71,25800,43.7,0,39.3,0,85,59,72,0
1/22/13,7,37.3140812,-121.9049074,GLEN EYRIE AV (L),LINCOLN AV,0,0,0,GLEN EYRIE AV (L) & LINCOLN AV,25,3750,11,1500,30,1,25,0.13,58,42,50,0
8/18/16,22,37.260252,-121.9464383,WOODARD RD,BASCOM AV,0,0,0,WOODARD RD & BASCOM AV,30,4385,4,3650,33.5,0,29.5,0,80,58,69,0
10/23/13,1,37.3190223,-121.8790687,GOODYEAR ST,GRAHAM AV,0,0,0,GOODYEAR ST & GRAHAM AV,25,550,5,9850,29,0,27,0.05,73,53,63,0
10/23/13,0,37.2812461,-121.7587554,FARNSWORTH DR,SAN FELIPE RD,0,0,0,FARNSWORTH DR & SAN FELIPE RD,35,5200,4,9250,39,0,35.5,0.05,73,53,63,0
5/16/14,1,37.2207639,-121.7825998,BERNAL RD,HEATON MOOR DR (175' W/O),0,0,0,BERNAL RD & HEATON MOOR DR (175' W/O),35,2800,9,6000,39,0,35,0.06,74,52,63,0
5/16/14,3,37.3542205,-121.9071507,YOUNGER AV,SAN PEDRO ST,0,0,0,YOUNGER AV & SAN PEDRO ST,25,1865,1,1600,25,0,22,0.06,74,52,63,0
6/20/16,1,37.2714633,-121.8456285,BLUEFIELD DR (L),CAPITOL EX,0,0,0,BLUEFIELD DR (L) & CAPITOL EX,25,4700,12,13000,34,1,25,0,81,56,68.5,0
3/13/17,0,37.3054494,-121.8515061,TENTH ST,TULLY RD,0,0,0,TENTH ST & TULLY RD,40,5000,37,12800,42.5,0,39,0.14,66,47,56.5,0
3/13/17,2,37.320182,-121.897707,VIRGINIA ST,BIRD AV,0,0,0,VIRGINIA ST & BIRD AV,25,7260,33,4400,27.3,0,24,0.14,66,47,56.5,0
7/11/13,9,37.2434173,-121.9312611,UNION AV,LOS GATOS-ALMADEN RD,0,0,0,UNION AV & LOS GATOS-ALMADEN RD,35,2600,22,20200,40,0,36,0,83,58,70.5,0
9/14/13,11,37.3299615,-121.950224,HEDDING ST,WINCHESTER BL,0,0,0,HEDDING ST & WINCHESTER BL,35,4800,17,10850,39,0,36,0,79,58,68.5,0
10/7/14,18,37.3305315,-121.884958,SECOND ST,SAN SALVADOR ST,0,0,0,SECOND ST & SAN SALVADOR ST,20,3250,41,5500,23,0,18,0.01,78,55,66.5,0
5/12/15,14,37.3820331,-121.895634,OAKLAND RD,US 101,0,0,0,OAKLAND RD & US 101,40,9775,85,24550,43,0,39.3,0.01,75,51,63,0
12/13/15,2,37.3420545,-121.8906812,FOURTH ST,JULIAN ST,0,0,0,FOURTH ST & JULIAN ST,30,7200,46,7250,35,0,30.5,0.03,59,44,51.5,0
8/5/15,9,37.2769741,-121.8420548,SNELL AV,CAPITOL EX,0,0,0,SNELL AV & CAPITOL EX,40,2350,18,13750,43,0,39,0,82,58,70,0
12/6/13,3,37.329188,-121.9010384,SAN FERNANDO ST,MONTGOMERY ST,0,0,0,SAN FERNANDO ST & MONTGOMERY ST,25,8166,47,8750,29,0,25.7,0.07,61,45,53,0
12/6/13,20,37.2730062,-121.8412928,ROSENBAUM AV (L),CAPITOL EX,0,0,0,ROSENBAUM AV (L) & CAPITOL EX,25,2650,8,1180,36,1,25,0.07,61,45,53,0
11/1/16,20,37.2797623,-121.6780363,VILLAGES PW,SAN FELIPE RD,0,0,0,VILLAGES PW & SAN FELIPE RD,35,2000,6,9450,35,0,32,0,71,48,59.5,0
6/22/13,4,37.2686473,-121.8080068,SNOW DR,BRANHAM LN EAST,0,0,0,SNOW DR & BRANHAM LN EAST,25,6050,8,1600,25,0,21,0,83,57,70,0
3/3/16,1,37.2664115,-121.8100015,BATTLE DANCE DR,ROEDER RD,0,0,0,BATTLE DANCE DR & ROEDER RD,25,1065,1,1250,27,0,23,0.15,63,47,55,0
11/10/17,6,37.261921,-121.921139,HILLSDALE AV,CAMDEN AV,0,0,0,HILLSDALE AV & CAMDEN AV,40,2350,20,19700,41.5,0,37.5,0.13,66,49,57.5,0
3/27/17,11,37.3772718,-121.9131504,ZANKER RD,BROKAW RD,0,0,0,ZANKER RD & BROKAW RD,45,17800,48,12800,46.5,0,41.5,0.05,69,47,58,0
3/27/17,8,37.2802548,-121.8366895,CAPITOL AV,CAPITOL EX,0,0,0,CAPITOL AV & CAPITOL EX,35,6500,66,23300,39.7,0,35.3,0.05,69,47,58,0
7/21/16,0,37.3260506,-121.8203695,QUIMBY RD,TULLY RD,0,0,0,QUIMBY RD & TULLY RD,35,4082,80,17100,39.5,0,35.5,0,81,59,70,0
8/24/14,14,37.250276,-121.7707319,HELLYER AV,SILICON VALLEY BL,0,0,0,HELLYER AV & SILICON VALLEY BL,45,7000,13,4700,48.5,0,43.5,0,82,58,70,0
1/25/16,18,37.4310598,-121.9646114,SPRECKLES AV,GRAND BL,0,0,0,SPRECKLES AV & GRAND BL,25,1250,0,1250,29,0,25,0.09,60,43,51.5,0
5/3/13,9,37.3128245,-121.8791045,ALMA AV,VINE ST,0,0,0,ALMA AV & VINE ST,30,2000,47,17000,33,0,30,0.03,74,52,63,0
5/3/13,16,37.357187,-121.9061319,FIRST ST,BURTON AV,0,0,0,FIRST ST & BURTON AV,35,6900,35,19450,37,0,33,0.03,74,52,63,0
3/20/15,9,37.3164105,-121.8746835,FIRST ST,ALMA AV,0,0,0,FIRST ST & ALMA AV,35,4845,90,17150,37.3,0,33.7,0.12,69,48,58.5,0
6/22/15,19,37.3968127,-121.8717374,HOSTETTER RD,CAPITOL AV,0,0,0,HOSTETTER RD & CAPITOL AV,35,7300,28,14300,39.5,0,35.5,0,83,57,70,0
2/10/16,21,37.2311892,-121.8410527,BLOSSOM AV,COLLEEN DR,0,0,0,BLOSSOM AV & COLLEEN DR,30,2100,6,1900,32,0,29,0.12,62,44,53,0
12/25/15,6,37.3280854,-121.8817068,THIRD ST,REED ST,0,0,0,THIRD ST & REED ST,30,3100,47,7300,36,0,32,0.05,57,39,48,0
1/13/15,3,37.357187,-121.9061319,FIRST ST,BURTON AV,0,0,0,FIRST ST & BURTON AV,35,6900,35,19450,37,0,33,0.07,59,41,50,0
12/21/17,16,37.357187,-121.9061319,BURTON ST,FIRST ST,0,0,0,BURTON ST & FIRST ST,25,1070,0,1700,26,0,22,0.16,56,41,48.5,0
12/21/17,13,37.3756703,-121.8212871,FLEMING AV,ALUM ROCK AV,0,0,0,FLEMING AV & ALUM ROCK AV,35,5544,9,6784,40,0,35.5,0.16,56,41,48.5,0
12/7/13,16,37.2664115,-121.8100015,BATTLE DANCE DR,ROEDER RD,0,0,0,BATTLE DANCE DR & ROEDER RD,25,1065,1,1250,27,0,23,0.08,61,44,52.5,0
6/18/13,8,37.2216613,-121.8820644,MERIDIAN AV,CAMDEN AV,0,0,0,MERIDIAN AV & CAMDEN AV,35,8750,30,10800,39.3,0,36,0,80,56,68,0
9/13/14,20,37.3319107,-121.9038604,SANTA CLARA ST,STOCKTON AV,0,0,0,SANTA CLARA ST & STOCKTON AV,30,2250,25,16950,34,0,30,0.01,81,58,69.5,0
9/13/14,7,37.3319107,-121.9038604,STOCKTON AV,THE ALAMEDA,0,0,0,STOCKTON AV & THE ALAMEDA,30,4200,30,7700,34.5,0,30.5,0.01,81,58,69.5,0
5/5/17,22,37.3414123,-121.8622732,TWENTY-FOURTH ST,WILLIAM ST,0,0,0,TWENTY-FOURTH ST & WILLIAM ST,25,4400,42,7550,29.5,0,26,0.03,74,51,62.5,0
4/16/15,19,37.2082066,-121.8528226,RAJKOVICH WY,GLENVIEW DR,0,0,0,RAJKOVICH WY & GLENVIEW DR,30,1800,1,1750,34,0,30,0.07,70,49,59.5,0
5/26/16,11,37.2673117,-121.9223151,LEIGH AV,FOXWORTHY AV,0,0,0,LEIGH AV & FOXWORTHY AV,35,5975,46,13150,38.5,0,35,0,75,54,64.5,0
11/3/17,2,37.2478905,-121.8971351,DENTWOOD DR,DENT AV,0,0,0,DENTWOOD DR & DENT AV,25,855,1,2550,29,0,25,0.01,71,49,60,0
6/9/13,15,37.2933299,-121.8332302,SENTER RD,CAPITOL EX,0,0,0,SENTER RD & CAPITOL EX,40,15150,187,23450,42.8,0,38.5,0.01,79,55,67,0
3/15/16,6,37.4310598,-121.9646114,SPRECKLES AV,GRAND BL,0,0,0,SPRECKLES AV & GRAND BL,25,1250,0,1250,29,0,25,0.12,67,46,56.5,0
2/5/17,7,37.3153742,-121.8908536,PREVOST ST,MINNESOTA AV,0,0,0,PREVOST ST & MINNESOTA AV,25,1645,2,750,26,0,23,0.02,61,44,52.5,0
2/5/17,7,37.3234954,-121.9238436,SHASTA AV,SAN CARLOS ST,0,0,0,SHASTA AV & SAN CARLOS ST,25,2760,5,3750,29,0,28,0.02,61,44,52.5,0
11/18/15,16,37.3354556,-121.9034381,JULIAN ST,MONTGOMERY ST,0,0,0,JULIAN ST & MONTGOMERY ST,30,3100,46,11200,35,0,30,0.04,64,47,55.5,0
9/27/17,17,37.3074461,-121.8777888,ALMADEN EX,SAN JOSE AV,0,0,0,ALMADEN EX & SAN JOSE AV,40,2100,33,20200,42,0,38,0,79,57,68,0
11/8/17,8,37.2513853,-121.8307584,SNELL AV,BLOSSOM HILL RD,0,0,0,SNELL AV & BLOSSOM HILL RD,40,10500,97,22100,44,0,40.3,0.09,66,48,57,0
11/5/15,17,37.3003005,-121.8209334,McLAUGHLIN AV,CAPITOL EX,0,0,0,McLAUGHLIN AV & CAPITOL EX,35,19200,411,22750,38.8,0,34.8,0,69,48,58.5,0
12/21/14,23,37.2519135,-121.8075095,POUGHKEEPSIE RD,BLOSSOM HILL RD,0,0,0,POUGHKEEPSIE RD & BLOSSOM HILL RD,35,1100,22,14800,37,0,33,0.16,56,41,48.5,0
11/17/16,19,37.2948091,-121.7880468,YERBA BUENA RD,SILVER CREEK RD,0,0,0,YERBA BUENA RD & SILVER CREEK RD,40,3100,14,21700,44,0,41,0.14,65,48,56.5,0
10/28/14,23,37.320182,-121.897707,VIRGINIA ST,BIRD AV,0,0,0,VIRGINIA ST & BIRD AV,25,7260,33,4400,27.3,0,24,0.03,71,51,61,0
9/28/13,0,37.2933299,-121.8332302,SENTER RD,CAPITOL EX,0,0,0,SENTER RD & CAPITOL EX,40,15150,187,23450,42.8,0,38.5,0.01,79,56,67.5,0
6/2/16,17,37.3077503,-121.9159323,ST ELIZABETH ST (L),STOKES ST,0,0,0,ST ELIZABETH ST (L) & STOKES ST,25,2460,6,2600,29,1,25.5,0,78,56,67,0
6/28/14,8,37.3329548,-121.8676652,MARGARET WY (L),FIFTH ST,0,0,0,MARGARET WY (L) & FIFTH ST,25,800,12,5100,34,1,25,0,81,58,69.5,0
6/7/16,20,37.3718154,-121.9197404,BROKAW RD,MATRIX BL,0,0,0,BROKAW RD & MATRIX BL,40,8550,97,40600,42,0,38.3,0,77,55,66,0
6/5/16,4,37.2946533,-121.8524962,UMBARGER RD,MONTEREY RD,0,0,0,UMBARGER RD & MONTEREY RD,35,4000,12,7150,38,0,34,0.01,77,56,66.5,0
7/26/14,5,37.3047318,-121.9078691,CAMINO RAMON (L),MINNESOTA AV,0,0,0,CAMINO RAMON (L) & MINNESOTA AV,25,2600,8,3500,31,1,25,0,83,58,70.5,0
4/23/15,10,37.2777555,-121.871815,HILLSDALE AV,PEARL AV,0,0,0,HILLSDALE AV & PEARL AV,40,7200,32,10600,42.3,0,38.7,0.06,71,51,61,0
3/25/16,13,37.3866989,-121.8605157,BERRYESSA RD,CAPITOL AV,0,0,0,BERRYESSA RD & CAPITOL AV,35,5800,27,13150,39.7,0,35.3,0.09,66,47,56.5,0
3/9/14,12,37.3315188,-121.8349458,KING RD / LUNDY AV,McKEE RD,0,0,0,KING RD / LUNDY AV & McKEE RD,40,6745,76,15100,42.5,0,38.5,0.11,65,46,55.5,0
2/8/15,13,37.3077503,-121.9159323,ST ELIZABETH ST (L),STOKES ST,0,0,0,ST ELIZABETH ST (L) & STOKES ST,25,2460,6,2600,29,1,25.5,0.13,60,45,52.5,0
9/14/16,18,37.2948091,-121.7880468,SILVER CREEK RD,YERBA BUENA RD,0,0,0,SILVER CREEK RD & YERBA BUENA RD,35,3600,46,22900,39,0,34,0,79,58,68.5,0
6/12/16,23,37.2434173,-121.9312611,UNION AV,LOS GATOS-ALMADEN RD,0,0,0,UNION AV & LOS GATOS-ALMADEN RD,35,2600,22,20200,40,0,36,0,78,54,66,0
11/21/13,23,37.2900519,-121.9892594,HAMILTON AV,CAMPBELL AV,0,0,0,HAMILTON AV & CAMPBELL AV,35,5650,53,16550,40,0,36,0.03,62,46,54,0
2/23/13,19,37.2411244,-121.901651,CARTER AV,KOOSER RD,0,0,0,CARTER AV & KOOSER RD,30,3600,3,1900,32,0,27,0.1,63,45,54,0
3/25/14,4,37.2545815,-121.8663241,THORNWOOD DR,WINFIELD BL,0,0,0,THORNWOOD DR & WINFIELD BL,35,2300,11,13300,39,0,36,0.09,66,47,56.5,0
3/4/16,19,37.2532013,-121.9026889,KIRK RD,BRANHAM LN,0,0,0,KIRK RD & BRANHAM LN,30,5000,5,2350,33,0,29,0.09,63,46,54.5,0
10/3/14,22,37.2867425,-121.9225854,CAMPBELL AV,LEIGH AV,0,0,0,CAMPBELL AV & LEIGH AV,25,2690,5,1350,31.7,0,27.7,0,78,54,66,0
10/22/16,23,37.2803672,-121.91228,CURTNER AV,MERIDIAN AV,0,0,0,CURTNER AV & MERIDIAN AV,35,10250,82,17700,39,0,35.3,0,73,53,63,0
9/14/14,3,37.3200755,-121.8776711,KEYES ST,FIRST ST,0,0,0,KEYES ST & FIRST ST,35,4100,103,16000,36.5,0,32,0,79,58,68.5,0
7/18/14,2,37.3359996,-121.8775357,SAN CARLOS ST,TENTH ST,0,0,0,SAN CARLOS ST & TENTH ST,25,2260,10,2700,27.5,0,23.5,0,83,59,71,0
8/18/15,21,37.3319383,-121.9346113,HEDDING ST,BASCOM AV,0,0,0,HEDDING ST & BASCOM AV,35,4600,23,7000,38.5,0,35,0,80,58,69,0
8/26/16,2,37.3310375,-121.8344692,OCALA AV,KING RD,0,0,0,OCALA AV & KING RD,35,5400,38,11050,39.3,0,34.7,0,82,58,70,0
6/11/13,5,37.3186545,-121.8653994,TENTH ST,HUMBOLDT ST,0,0,0,TENTH ST & HUMBOLDT ST,35,3000,28,11000,42,0,37,0,77,55,66,0
11/16/14,15,37.2355906,-121.870973,CROSS SPRINGS DR (L),WINFIELD BL,0,0,0,CROSS SPRINGS DR (L) & WINFIELD BL,30,1000,0,1210,37,1,30,0.04,65,48,56.5,0
3/25/15,13,37.3230684,-122.003388,STEVENS CREEK BL,STERN AV,0,0,0,STEVENS CREEK BL & STERN AV,40,9750,86,28200,41,0,36.7,0.09,66,47,56.5,0
3/24/16,1,37.3415002,-121.8060084,WHITE RD,CUNNINGHAM AV,0,0,0,WHITE RD & CUNNINGHAM AV,35,21367,165,20950,39.5,0,36,0.11,66,47,56.5,0
10/8/15,19,37.3621808,-121.8548316,EDUCATIONAL PARK DR,McKEE RD,0,0,0,EDUCATIONAL PARK DR & McKEE RD,30,4000,8,4800,32,0,28.5,0,78,54,66,0
3/6/14,13,37.4129152,-121.9416344,BAYPOINTE PW,BAYPOINTE DR,0,0,0,BAYPOINTE PW & BAYPOINTE DR,35,2950,6,3300,37,0,32.5,0.11,65,46,55.5,0
